ieu-b-4813	HG00179	HG00179	ieu-b-4813	EUR	485.996	FIN	EUR
ieu-b-4813	HG00180	HG00180	ieu-b-4813	EUR	228.999	FIN	EUR
ieu-b-4813	HG00181	HG00181	ieu-b-4813	EUR	-688.16	FIN	EUR
ieu-b-4813	HG00182	HG00182	ieu-b-4813	EUR	234.936	FIN	EUR
ieu-b-4813	HG00183	HG00183	ieu-b-4813	EUR	-1022.88	FIN	EUR
ieu-b-4813	HG00185	HG00185	ieu-b-4813	EUR	-268.707	FIN	EUR
ieu-b-4813	HG00186	HG00186	ieu-b-4813	EUR	-1716.57	FIN	EUR
ieu-b-4813	HG00187	HG00187	ieu-b-4813	EUR	-1550.05	FIN	EUR
ieu-b-4813	HG00188	HG00188	ieu-b-4813	EUR	-1830.99	FIN	EUR
ieu-b-4813	HG00189	HG00189	ieu-b-4813	EUR	-1694.2	FIN	EUR
ieu-b-4813	HG00190	HG00190	ieu-b-4813	EUR	-2201.46	FIN	EUR
ieu-b-4813	HG00231	HG00231	ieu-b-4813	EUR	-2053.1	GBR	EUR
ieu-b-4813	HG00232	HG00232	ieu-b-4813	EUR	-77.0038	GBR	EUR
ieu-b-4813	HG00233	HG00233	ieu-b-4813	EUR	-1758.91	GBR	EUR
ieu-b-4813	HG00234	HG00234	ieu-b-4813	EUR	-2279.93	GBR	EUR
ieu-b-4813	HG00235	HG00235	ieu-b-4813	EUR	817.076	GBR	EUR
ieu-b-4813	HG00236	HG00236	ieu-b-4813	EUR	-1101.72	GBR	EUR
ieu-b-4813	HG00237	HG00237	ieu-b-4813	EUR	-1267.31	GBR	EUR
ieu-b-4813	HG00238	HG00238	ieu-b-4813	EUR	-189.096	GBR	EUR
ieu-b-4813	HG00239	HG00239	ieu-b-4813	EUR	-391.363	GBR	EUR
ieu-b-4813	HG00240	HG00240	ieu-b-4813	EUR	-2029.22	GBR	EUR
ieu-b-4813	HG00242	HG00242	ieu-b-4813	EUR	-503.945	GBR	EUR
ieu-b-4813	HG00243	HG00243	ieu-b-4813	EUR	-1266.98	GBR	EUR
ieu-b-4813	HG00244	HG00244	ieu-b-4813	EUR	-2139.61	GBR	EUR
ieu-b-4813	HG00245	HG00245	ieu-b-4813	EUR	-2104.15	GBR	EUR
ieu-b-4813	HG00246	HG00246	ieu-b-4813	EUR	-677.17	GBR	EUR
ieu-b-4813	HG00250	HG00250	ieu-b-4813	EUR	-1205.78	GBR	EUR
ieu-b-4813	HG00251	HG00251	ieu-b-4813	EUR	-1777.77	GBR	EUR
ieu-b-4813	HG00252	HG00252	ieu-b-4813	EUR	-2264.77	GBR	EUR
ieu-b-4813	HG00253	HG00253	ieu-b-4813	EUR	-1243.7	GBR	EUR
ieu-b-4813	HG00254	HG00254	ieu-b-4813	EUR	-1465.56	GBR	EUR
ieu-b-4813	HG00255	HG00255	ieu-b-4813	EUR	-1003.07	GBR	EUR
ieu-b-4813	HG00256	HG00256	ieu-b-4813	EUR	-1155.64	GBR	EUR
ieu-b-4813	HG00257	HG00257	ieu-b-4813	EUR	-419.729	GBR	EUR
ieu-b-4813	HG00258	HG00258	ieu-b-4813	EUR	-2066.05	GBR	EUR
ieu-b-4813	HG00259	HG00259	ieu-b-4813	EUR	-1521.56	GBR	EUR
ieu-b-4813	HG00260	HG00260	ieu-b-4813	EUR	-598.393	GBR	EUR
ieu-b-4813	HG00261	HG00261	ieu-b-4813	EUR	-1782.4	GBR	EUR
ieu-b-4813	HG00262	HG00262	ieu-b-4813	EUR	-252.939	GBR	EUR
ieu-b-4813	HG00263	HG00263	ieu-b-4813	EUR	-1784.61	GBR	EUR
ieu-b-4813	HG00264	HG00264	ieu-b-4813	EUR	-2222.11	GBR	EUR
ieu-b-4813	HG00265	HG00265	ieu-b-4813	EUR	-1947.51	GBR	EUR
ieu-b-4813	HG00266	HG00266	ieu-b-4813	EUR	-1039.08	FIN	EUR
ieu-b-4813	HG00267	HG00267	ieu-b-4813	EUR	-2984.63	FIN	EUR
ieu-b-4813	HG00268	HG00268	ieu-b-4813	EUR	591.123	FIN	EUR
ieu-b-4813	HG00269	HG00269	ieu-b-4813	EUR	-1071.9	FIN	EUR
ieu-b-4813	HG00271	HG00271	ieu-b-4813	EUR	3.9677	FIN	EUR
ieu-b-4813	HG00272	HG00272	ieu-b-4813	EUR	-2454.27	FIN	EUR
ieu-b-4813	HG00273	HG00273	ieu-b-4813	EUR	-691.258	FIN	EUR
ieu-b-4813	HG00274	HG00274	ieu-b-4813	EUR	342.944	FIN	EUR
ieu-b-4813	HG00275	HG00275	ieu-b-4813	EUR	573.597	FIN	EUR
ieu-b-4813	HG00276	HG00276	ieu-b-4813	EUR	-2576.64	FIN	EUR
ieu-b-4813	HG00277	HG00277	ieu-b-4813	EUR	-141.448	FIN	EUR
ieu-b-4813	HG00278	HG00278	ieu-b-4813	EUR	-2573.04	FIN	EUR
ieu-b-4813	HG00280	HG00280	ieu-b-4813	EUR	-1248.72	FIN	EUR
ieu-b-4813	HG00281	HG00281	ieu-b-4813	EUR	-352.775	FIN	EUR
ieu-b-4813	HG00282	HG00282	ieu-b-4813	EUR	81.0196	FIN	EUR
ieu-b-4813	HG00284	HG00284	ieu-b-4813	EUR	-1450.98	FIN	EUR
ieu-b-4813	HG00285	HG00285	ieu-b-4813	EUR	-894.954	FIN	EUR
ieu-b-4813	HG00288	HG00288	ieu-b-4813	EUR	-1309.79	FIN	EUR
ieu-b-4813	HG00290	HG00290	ieu-b-4813	EUR	-376.646	FIN	EUR
ieu-b-4813	HG00304	HG00304	ieu-b-4813	EUR	-773.414	FIN	EUR
ieu-b-4813	HG00306	HG00306	ieu-b-4813	EUR	565.358	FIN	EUR
ieu-b-4813	HG00308	HG00308	ieu-b-4813	EUR	-1863.77	FIN	EUR
ieu-b-4813	HG00309	HG00309	ieu-b-4813	EUR	-2005.71	FIN	EUR
ieu-b-4813	HG00310	HG00310	ieu-b-4813	EUR	141.322	FIN	EUR
ieu-b-4813	HG00311	HG00311	ieu-b-4813	EUR	-142.483	FIN	EUR
ieu-b-4813	HG00313	HG00313	ieu-b-4813	EUR	-639.877	FIN	EUR
ieu-b-4813	HG00315	HG00315	ieu-b-4813	EUR	-1008.31	FIN	EUR
ieu-b-4813	HG00318	HG00318	ieu-b-4813	EUR	-165.015	FIN	EUR
ieu-b-4813	HG00319	HG00319	ieu-b-4813	EUR	-718.672	FIN	EUR
ieu-b-4813	HG00320	HG00320	ieu-b-4813	EUR	60.1046	FIN	EUR
ieu-b-4813	HG00321	HG00321	ieu-b-4813	EUR	-1619.75	FIN	EUR
ieu-b-4813	HG00323	HG00323	ieu-b-4813	EUR	-459.964	FIN	EUR
ieu-b-4813	HG00324	HG00324	ieu-b-4813	EUR	-238.053	FIN	EUR
ieu-b-4813	HG00325	HG00325	ieu-b-4813	EUR	-1549.74	FIN	EUR
ieu-b-4813	HG00326	HG00326	ieu-b-4813	EUR	-879.892	FIN	EUR
ieu-b-4813	HG00327	HG00327	ieu-b-4813	EUR	393.048	FIN	EUR
ieu-b-4813	HG00328	HG00328	ieu-b-4813	EUR	-2384.41	FIN	EUR
ieu-b-4813	HG00329	HG00329	ieu-b-4813	EUR	-1363.84	FIN	EUR
ieu-b-4813	HG00330	HG00330	ieu-b-4813	EUR	-1313.74	FIN	EUR
ieu-b-4813	HG00331	HG00331	ieu-b-4813	EUR	-545.542	FIN	EUR
ieu-b-4813	HG00332	HG00332	ieu-b-4813	EUR	588.64	FIN	EUR
ieu-b-4813	HG00334	HG00334	ieu-b-4813	EUR	-1180.37	FIN	EUR
ieu-b-4813	HG00335	HG00335	ieu-b-4813	EUR	-2025.81	FIN	EUR
ieu-b-4813	HG00336	HG00336	ieu-b-4813	EUR	-1500.37	FIN	EUR
ieu-b-4813	HG00337	HG00337	ieu-b-4813	EUR	348.344	FIN	EUR
ieu-b-4813	HG00338	HG00338	ieu-b-4813	EUR	-2105.29	FIN	EUR
ieu-b-4813	HG00339	HG00339	ieu-b-4813	EUR	-2163.03	FIN	EUR
ieu-b-4813	HG00341	HG00341	ieu-b-4813	EUR	55.9876	FIN	EUR
ieu-b-4813	HG00342	HG00342	ieu-b-4813	EUR	-862.455	FIN	EUR
ieu-b-4813	HG00343	HG00343	ieu-b-4813	EUR	-596.528	FIN	EUR
ieu-b-4813	HG00344	HG00344	ieu-b-4813	EUR	-2143.73	FIN	EUR
ieu-b-4813	HG00345	HG00345	ieu-b-4813	EUR	39.5151	FIN	EUR
ieu-b-4813	HG00346	HG00346	ieu-b-4813	EUR	226.087	FIN	EUR
ieu-b-4813	HG00349	HG00349	ieu-b-4813	EUR	-1247.01	FIN	EUR
ieu-b-4813	HG00350	HG00350	ieu-b-4813	EUR	-447.135	FIN	EUR
ieu-b-4813	HG00351	HG00351	ieu-b-4813	EUR	581.669	FIN	EUR
ieu-b-4813	HG00353	HG00353	ieu-b-4813	EUR	548.99	FIN	EUR
ieu-b-4813	HG00355	HG00355	ieu-b-4813	EUR	1060.8	FIN	EUR
ieu-b-4813	HG00356	HG00356	ieu-b-4813	EUR	-688.265	FIN	EUR
ieu-b-4813	HG00357	HG00357	ieu-b-4813	EUR	1437.09	FIN	EUR
ieu-b-4813	HG00358	HG00358	ieu-b-4813	EUR	-1502.61	FIN	EUR
ieu-b-4813	HG00360	HG00360	ieu-b-4813	EUR	-946.834	FIN	EUR
ieu-b-4813	HG00361	HG00361	ieu-b-4813	EUR	-579.54	FIN	EUR
ieu-b-4813	HG00362	HG00362	ieu-b-4813	EUR	-2753.44	FIN	EUR
ieu-b-4813	HG00364	HG00364	ieu-b-4813	EUR	862.224	FIN	EUR
ieu-b-4813	HG00365	HG00365	ieu-b-4813	EUR	-1660.27	FIN	EUR
ieu-b-4813	HG00366	HG00366	ieu-b-4813	EUR	-631.415	FIN	EUR
ieu-b-4813	HG00367	HG00367	ieu-b-4813	EUR	-368.678	FIN	EUR
ieu-b-4813	HG00368	HG00368	ieu-b-4813	EUR	127.732	FIN	EUR
ieu-b-4813	HG00369	HG00369	ieu-b-4813	EUR	-1431.41	FIN	EUR
ieu-b-4813	HG00371	HG00371	ieu-b-4813	EUR	-1259.34	FIN	EUR
ieu-b-4813	HG00372	HG00372	ieu-b-4813	EUR	-1104.79	FIN	EUR
ieu-b-4813	HG00373	HG00373	ieu-b-4813	EUR	-1241.18	FIN	EUR
ieu-b-4813	HG00375	HG00375	ieu-b-4813	EUR	718.867	FIN	EUR
ieu-b-4813	HG00376	HG00376	ieu-b-4813	EUR	-453.059	FIN	EUR
ieu-b-4813	HG00378	HG00378	ieu-b-4813	EUR	-707.176	FIN	EUR
ieu-b-4813	HG00379	HG00379	ieu-b-4813	EUR	-989.155	FIN	EUR
ieu-b-4813	HG00380	HG00380	ieu-b-4813	EUR	-1051.66	FIN	EUR
ieu-b-4813	HG00381	HG00381	ieu-b-4813	EUR	-707.876	FIN	EUR
ieu-b-4813	HG00382	HG00382	ieu-b-4813	EUR	-1665.53	FIN	EUR
ieu-b-4813	HG00383	HG00383	ieu-b-4813	EUR	-1166.64	FIN	EUR
ieu-b-4813	HG00384	HG00384	ieu-b-4813	EUR	-1094.23	FIN	EUR
ieu-b-4813	HG00403	HG00403	ieu-b-4813	EAS	362.9	CHS	EAS
ieu-b-4813	HG00404	HG00404	ieu-b-4813	EAS	298.858	CHS	EAS
ieu-b-4813	HG00406	HG00406	ieu-b-4813	EAS	287.198	CHS	EAS
ieu-b-4813	HG00407	HG00407	ieu-b-4813	EAS	-585.479	CHS	EAS
ieu-b-4813	HG00409	HG00409	ieu-b-4813	EAS	-296.565	CHS	EAS
ieu-b-4813	HG00410	HG00410	ieu-b-4813	EAS	350.477	CHS	EAS
ieu-b-4813	HG00419	HG00419	ieu-b-4813	EAS	-401.225	CHS	EAS
ieu-b-4813	HG00421	HG00421	ieu-b-4813	EAS	-306.445	CHS	EAS
ieu-b-4813	HG00422	HG00422	ieu-b-4813	EAS	-332.377	CHS	EAS
ieu-b-4813	HG00428	HG00428	ieu-b-4813	EAS	-1294.81	CHS	EAS
ieu-b-4813	HG00436	HG00436	ieu-b-4813	EAS	-1151.42	CHS	EAS
ieu-b-4813	HG00437	HG00437	ieu-b-4813	EAS	-320.267	CHS	EAS
ieu-b-4813	HG00442	HG00442	ieu-b-4813	EAS	-363.432	CHS	EAS
