FID	IID	TraitID	TraitName	Pop	PGS	Population	SuperPop
NA12775	NA12775	ieu-b-4817	Systolic	EUR	419.521	CEU	EUR
NA12776	NA12776	ieu-b-4817	Systolic	EUR	3977.82	CEU	EUR
NA12777	NA12777	ieu-b-4817	Systolic	EUR	1345.48	CEU	EUR
NA12778	NA12778	ieu-b-4817	Systolic	EUR	-2235.46	CEU	EUR
NA12812	NA12812	ieu-b-4817	Systolic	EUR	-3064.95	CEU	EUR
NA12813	NA12813	ieu-b-4817	Systolic	EUR	206.287	CEU	EUR
NA12814	NA12814	ieu-b-4817	Systolic	EUR	129.933	CEU	EUR
NA12815	NA12815	ieu-b-4817	Systolic	EUR	-223.13	CEU	EUR
NA12827	NA12827	ieu-b-4817	Systolic	EUR	-1275.05	CEU	EUR
NA12828	NA12828	ieu-b-4817	Systolic	EUR	1325.21	CEU	EUR
NA12829	NA12829	ieu-b-4817	Systolic	EUR	-931.594	CEU	EUR
NA12830	NA12830	ieu-b-4817	Systolic	EUR	-2124.34	CEU	EUR
NA12842	NA12842	ieu-b-4817	Systolic	EUR	1258.56	CEU	EUR
NA12843	NA12843	ieu-b-4817	Systolic	EUR	-4538.88	CEU	EUR
NA12872	NA12872	ieu-b-4817	Systolic	EUR	219.006	CEU	EUR
NA12873	NA12873	ieu-b-4817	Systolic	EUR	-4040.24	CEU	EUR
NA12874	NA12874	ieu-b-4817	Systolic	EUR	-1921.74	CEU	EUR
NA12878	NA12878	ieu-b-4817	Systolic	EUR	1638.03	CEU	EUR
NA12889	NA12889	ieu-b-4817	Systolic	EUR	-1422.32	CEU	EUR
NA12890	NA12890	ieu-b-4817	Systolic	EUR	-1913.28	CEU	EUR
NA20502	NA20502	ieu-b-4817	Systolic	EUR	-1180.08	TSI	EUR
NA20503	NA20503	ieu-b-4817	Systolic	EUR	1616.45	TSI	EUR
NA20504	NA20504	ieu-b-4817	Systolic	EUR	3089.35	TSI	EUR
NA20505	NA20505	ieu-b-4817	Systolic	EUR	3105.68	TSI	EUR
NA20506	NA20506	ieu-b-4817	Systolic	EUR	-3550.71	TSI	EUR
NA20507	NA20507	ieu-b-4817	Systolic	EUR	1350.22	TSI	EUR
NA20508	NA20508	ieu-b-4817	Systolic	EUR	429.244	TSI	EUR
NA20509	NA20509	ieu-b-4817	Systolic	EUR	-273.31	TSI	EUR
NA20510	NA20510	ieu-b-4817	Systolic	EUR	366.371	TSI	EUR
NA20511	NA20511	ieu-b-4817	Systolic	EUR	-1109.38	TSI	EUR
NA20512	NA20512	ieu-b-4817	Systolic	EUR	1350.17	TSI	EUR
NA20513	NA20513	ieu-b-4817	Systolic	EUR	-2189.76	TSI	EUR
NA20514	NA20514	ieu-b-4817	Systolic	EUR	5595.26	TSI	EUR
NA20515	NA20515	ieu-b-4817	Systolic	EUR	-820.776	TSI	EUR
NA20516	NA20516	ieu-b-4817	Systolic	EUR	1060.21	TSI	EUR
NA20517	NA20517	ieu-b-4817	Systolic	EUR	-1270.41	TSI	EUR
NA20518	NA20518	ieu-b-4817	Systolic	EUR	-83.9987	TSI	EUR
NA20519	NA20519	ieu-b-4817	Systolic	EUR	-1305.84	TSI	EUR
NA20520	NA20520	ieu-b-4817	Systolic	EUR	-674.671	TSI	EUR
NA20521	NA20521	ieu-b-4817	Systolic	EUR	2032.86	TSI	EUR
NA20522	NA20522	ieu-b-4817	Systolic	EUR	-580.665	TSI	EUR
NA20524	NA20524	ieu-b-4817	Systolic	EUR	3513.21	TSI	EUR
NA20525	NA20525	ieu-b-4817	Systolic	EUR	759.249	TSI	EUR
NA20527	NA20527	ieu-b-4817	Systolic	EUR	-1625.63	TSI	EUR
NA20528	NA20528	ieu-b-4817	Systolic	EUR	-555.097	TSI	EUR
NA20529	NA20529	ieu-b-4817	Systolic	EUR	-1294.52	TSI	EUR
NA20530	NA20530	ieu-b-4817	Systolic	EUR	-490.752	TSI	EUR
NA20531	NA20531	ieu-b-4817	Systolic	EUR	2953.76	TSI	EUR
NA20532	NA20532	ieu-b-4817	Systolic	EUR	1893.83	TSI	EUR
NA20533	NA20533	ieu-b-4817	Systolic	EUR	-79.9093	TSI	EUR
NA20534	NA20534	ieu-b-4817	Systolic	EUR	-4255.81	TSI	EUR
NA20535	NA20535	ieu-b-4817	Systolic	EUR	1806.98	TSI	EUR
NA20536	NA20536	ieu-b-4817	Systolic	EUR	-418.506	TSI	EUR
NA20538	NA20538	ieu-b-4817	Systolic	EUR	2059.7	TSI	EUR
NA20539	NA20539	ieu-b-4817	Systolic	EUR	-4941.96	TSI	EUR
NA20540	NA20540	ieu-b-4817	Systolic	EUR	-2664.28	TSI	EUR
NA20541	NA20541	ieu-b-4817	Systolic	EUR	25.9986	TSI	EUR
NA20542	NA20542	ieu-b-4817	Systolic	EUR	-1503.57	TSI	EUR
NA20543	NA20543	ieu-b-4817	Systolic	EUR	-259.623	TSI	EUR
NA20544	NA20544	ieu-b-4817	Systolic	EUR	1243.26	TSI	EUR
NA20581	NA20581	ieu-b-4817	Systolic	EUR	719.197	TSI	EUR
NA20582	NA20582	ieu-b-4817	Systolic	EUR	879.348	TSI	EUR
NA20585	NA20585	ieu-b-4817	Systolic	EUR	4228.07	TSI	EUR
NA20586	NA20586	ieu-b-4817	Systolic	EUR	1596.8	TSI	EUR
NA20587	NA20587	ieu-b-4817	Systolic	EUR	-1339.32	TSI	EUR
NA20588	NA20588	ieu-b-4817	Systolic	EUR	-6681.2	TSI	EUR
NA20589	NA20589	ieu-b-4817	Systolic	EUR	-7318.29	TSI	EUR
NA20752	NA20752	ieu-b-4817	Systolic	EUR	4039.01	TSI	EUR
NA20753	NA20753	ieu-b-4817	Systolic	EUR	-2070.21	TSI	EUR
NA20754	NA20754	ieu-b-4817	Systolic	EUR	-666.029	TSI	EUR
NA20755	NA20755	ieu-b-4817	Systolic	EUR	860.073	TSI	EUR
NA20756	NA20756	ieu-b-4817	Systolic	EUR	-5065.49	TSI	EUR
NA20757	NA20757	ieu-b-4817	Systolic	EUR	810.028	TSI	EUR
NA20758	NA20758	ieu-b-4817	Systolic	EUR	3605.08	TSI	EUR
NA20759	NA20759	ieu-b-4817	Systolic	EUR	-1185.01	TSI	EUR
NA20760	NA20760	ieu-b-4817	Systolic	EUR	3106.33	TSI	EUR
NA20761	NA20761	ieu-b-4817	Systolic	EUR	1864.62	TSI	EUR
NA20762	NA20762	ieu-b-4817	Systolic	EUR	-3979.62	TSI	EUR
NA20763	NA20763	ieu-b-4817	Systolic	EUR	-1195.86	TSI	EUR
NA20764	NA20764	ieu-b-4817	Systolic	EUR	-2362.17	TSI	EUR
NA20765	NA20765	ieu-b-4817	Systolic	EUR	627.894	TSI	EUR
NA20766	NA20766	ieu-b-4817	Systolic	EUR	-4229.49	TSI	EUR
NA20767	NA20767	ieu-b-4817	Systolic	EUR	783.946	TSI	EUR
NA20768	NA20768	ieu-b-4817	Systolic	EUR	-224.61	TSI	EUR
NA20769	NA20769	ieu-b-4817	Systolic	EUR	-1211.03	TSI	EUR
NA20770	NA20770	ieu-b-4817	Systolic	EUR	-852.469	TSI	EUR
NA20771	NA20771	ieu-b-4817	Systolic	EUR	-731.556	TSI	EUR
NA20772	NA20772	ieu-b-4817	Systolic	EUR	491.206	TSI	EUR
NA20773	NA20773	ieu-b-4817	Systolic	EUR	5695.5	TSI	EUR
NA20774	NA20774	ieu-b-4817	Systolic	EUR	2529.38	TSI	EUR
NA20775	NA20775	ieu-b-4817	Systolic	EUR	812.409	TSI	EUR
NA20778	NA20778	ieu-b-4817	Systolic	EUR	-228.45	TSI	EUR
NA20783	NA20783	ieu-b-4817	Systolic	EUR	5966.24	TSI	EUR
NA20785	NA20785	ieu-b-4817	Systolic	EUR	224.144	TSI	EUR
NA20786	NA20786	ieu-b-4817	Systolic	EUR	1925.87	TSI	EUR
NA20787	NA20787	ieu-b-4817	Systolic	EUR	-2303.79	TSI	EUR
NA20790	NA20790	ieu-b-4817	Systolic	EUR	1009.07	TSI	EUR
NA20792	NA20792	ieu-b-4817	Systolic	EUR	-1648.77	TSI	EUR
NA20795	NA20795	ieu-b-4817	Systolic	EUR	118.214	TSI	EUR
NA20796	NA20796	ieu-b-4817	Systolic	EUR	3575.69	TSI	EUR
NA20797	NA20797	ieu-b-4817	Systolic	EUR	790.419	TSI	EUR
NA20798	NA20798	ieu-b-4817	Systolic	EUR	517.991	TSI	EUR
NA20799	NA20799	ieu-b-4817	Systolic	EUR	712.303	TSI	EUR
NA20800	NA20800	ieu-b-4817	Systolic	EUR	-2123.12	TSI	EUR
NA20801	NA20801	ieu-b-4817	Systolic	EUR	2959.53	TSI	EUR
NA20802	NA20802	ieu-b-4817	Systolic	EUR	2189.55	TSI	EUR
NA20803	NA20803	ieu-b-4817	Systolic	EUR	3063.94	TSI	EUR
NA20804	NA20804	ieu-b-4817	Systolic	EUR	814.95	TSI	EUR
NA20805	NA20805	ieu-b-4817	Systolic	EUR	-1411.49	TSI	EUR
NA20806	NA20806	ieu-b-4817	Systolic	EUR	5073.95	TSI	EUR
NA20807	NA20807	ieu-b-4817	Systolic	EUR	1943.15	TSI	EUR
NA20808	NA20808	ieu-b-4817	Systolic	EUR	-6192.83	TSI	EUR
NA20809	NA20809	ieu-b-4817	Systolic	EUR	-4604.76	TSI	EUR
NA20810	NA20810	ieu-b-4817	Systolic	EUR	-732.519	TSI	EUR
NA20811	NA20811	ieu-b-4817	Systolic	EUR	2274.3	TSI	EUR
NA20812	NA20812	ieu-b-4817	Systolic	EUR	3454.25	TSI	EUR
NA20813	NA20813	ieu-b-4817	Systolic	EUR	223.198	TSI	EUR
NA20814	NA20814	ieu-b-4817	Systolic	EUR	-2617.51	TSI	EUR
NA20815	NA20815	ieu-b-4817	Systolic	EUR	3576.16	TSI	EUR
NA20818	NA20818	ieu-b-4817	Systolic	EUR	-4191.27	TSI	EUR
NA20819	NA20819	ieu-b-4817	Systolic	EUR	-350.832	TSI	EUR
NA20821	NA20821	ieu-b-4817	Systolic	EUR	-4844.7	TSI	EUR
NA20822	NA20822	ieu-b-4817	Systolic	EUR	5083.29	TSI	EUR
NA20826	NA20826	ieu-b-4817	Systolic	EUR	709.473	TSI	EUR
NA20827	NA20827	ieu-b-4817	Systolic	EUR	212.167	TSI	EUR
NA20828	NA20828	ieu-b-4817	Systolic	EUR	-928.378	TSI	EUR
NA20832	NA20832	ieu-b-4817	Systolic	EUR	1109.63	TSI	EUR
HG01583	HG01583	ieu-b-4817	Systolic	SAS	-369.744	PJL	SAS
HG01586	HG01586	ieu-b-4817	Systolic	SAS	1167.61	PJL	SAS
HG01589	HG01589	ieu-b-4817	Systolic	SAS	1960.37	PJL	SAS
HG01593	HG01593	ieu-b-4817	Systolic	SAS	-14.6803	PJL	SAS
HG02490	HG02490	ieu-b-4817	Systolic	SAS	-2559.05	PJL	SAS
HG02491	HG02491	ieu-b-4817	Systolic	SAS	1940.08	PJL	SAS
HG02493	HG02493	ieu-b-4817	Systolic	SAS	1105.88	PJL	SAS
HG02494	HG02494	ieu-b-4817	Systolic	SAS	2607.21	PJL	SAS
HG02597	HG02597	ieu-b-4817	Systolic	SAS	2607.37	PJL	SAS
HG02600	HG02600	ieu-b-4817	Systolic	SAS	4493.71	PJL	SAS
HG02601	HG02601	ieu-b-4817	Systolic	SAS	1616.14	PJL	SAS
HG02603	HG02603	ieu-b-4817	Systolic	SAS	-602.326	PJL	SAS
HG02604	HG02604	ieu-b-4817	Systolic	SAS	-6131.63	PJL	SAS
HG02648	HG02648	ieu-b-4817	Systolic	SAS	-1397.23	PJL	SAS
HG02649	HG02649	ieu-b-4817	Systolic	SAS	2539.28	PJL	SAS
HG02651	HG02651	ieu-b-4817	Systolic	SAS	2575.76	PJL	SAS
HG02652	HG02652	ieu-b-4817	Systolic	SAS	-802.296	PJL	SAS
HG02654	HG02654	ieu-b-4817	Systolic	SAS	3768.05	PJL	SAS
HG02655	HG02655	ieu-b-4817	Systolic	SAS	-1767.08	PJL	SAS
HG02657	HG02657	ieu-b-4817	Systolic	SAS	693.957	PJL	SAS
HG02658	HG02658	ieu-b-4817	Systolic	SAS	1020.24	PJL	SAS
HG02660	HG02660	ieu-b-4817	Systolic	SAS	5172.12	PJL	SAS
HG02661	HG02661	ieu-b-4817	Systolic	SAS	3644.82	PJL	SAS
HG02681	HG02681	ieu-b-4817	Systolic	SAS	-1364.85	PJL	SAS
HG02682	HG02682	ieu-b-4817	Systolic	SAS	-2443.44	PJL	SAS
HG02684	HG02684	ieu-b-4817	Systolic	SAS	600.398	PJL	SAS
HG02685	HG02685	ieu-b-4817	Systolic	SAS	1065	PJL	SAS
HG02687	HG02687	ieu-b-4817	Systolic	SAS	3365.71	PJL	SAS
HG02688	HG02688	ieu-b-4817	Systolic	SAS	2376.97	PJL	SAS
HG02690	HG02690	ieu-b-4817	Systolic	SAS	1628.12	PJL	SAS
HG02691	HG02691	ieu-b-4817	Systolic	SAS	-3307.79	PJL	SAS
HG02694	HG02694	ieu-b-4817	Systolic	SAS	966.445	PJL	SAS
HG02696	HG02696	ieu-b-4817	Systolic	SAS	841.041	PJL	SAS
HG02697	HG02697	ieu-b-4817	Systolic	SAS	-1795.11	PJL	SAS
HG02699	HG02699	ieu-b-4817	Systolic	SAS	-1791.93	PJL	SAS
HG02700	HG02700	ieu-b-4817	Systolic	SAS	-359.329	PJL	SAS
HG02724	HG02724	ieu-b-4817	Systolic	SAS	-764.632	PJL	SAS
HG02725	HG02725	ieu-b-4817	Systolic	SAS	636.583	PJL	SAS
HG02727	HG02727	ieu-b-4817	Systolic	SAS	-1000.16	PJL	SAS
HG02728	HG02728	ieu-b-4817	Systolic	SAS	2401.06	PJL	SAS
HG02731	HG02731	ieu-b-4817	Systolic	SAS	1533.23	PJL	SAS
HG02733	HG02733	ieu-b-4817	Systolic	SAS	-4774.83	PJL	SAS
HG02734	HG02734	ieu-b-4817	Systolic	SAS	5031.18	PJL	SAS
HG02736	HG02736	ieu-b-4817	Systolic	SAS	-3170.47	PJL	SAS
HG02737	HG02737	ieu-b-4817	Systolic	SAS	-342.479	PJL	SAS
HG02774	HG02774	ieu-b-4817	Systolic	SAS	-1340.47	PJL	SAS
HG02775	HG02775	ieu-b-4817	Systolic	SAS	2849.12	PJL	SAS
HG02778	HG02778	ieu-b-4817	Systolic	SAS	-317.308	PJL	SAS
HG02780	HG02780	ieu-b-4817	Systolic	SAS	-1532.57	PJL	SAS
HG02783	HG02783	ieu-b-4817	Systolic	SAS	925.071	PJL	SAS
HG02784	HG02784	ieu-b-4817	Systolic	SAS	1561.17	PJL	SAS
HG02786	HG02786	ieu-b-4817	Systolic	SAS	2729.5	PJL	SAS
HG02787	HG02787	ieu-b-4817	Systolic	SAS	2485.64	PJL	SAS
HG02789	HG02789	ieu-b-4817	Systolic	SAS	3065.57	PJL	SAS
HG02790	HG02790	ieu-b-4817	Systolic	SAS	2139.23	PJL	SAS
HG02792	HG02792	ieu-b-4817	Systolic	SAS	1341.83	PJL	SAS
HG02793	HG02793	ieu-b-4817	Systolic	SAS	-785.408	PJL	SAS
HG03006	HG03006	ieu-b-4817	Systolic	SAS	1220.62	BEB	SAS
HG03007	HG03007	ieu-b-4817	Systolic	SAS	321.214	BEB	SAS
HG03009	HG03009	ieu-b-4817	Systolic	SAS	417.962	BEB	SAS
HG03012	HG03012	ieu-b-4817	Systolic	SAS	-2643.94	BEB	SAS
HG03015	HG03015	ieu-b-4817	Systolic	SAS	2480.67	PJL	SAS
HG03016	HG03016	ieu-b-4817	Systolic	SAS	1928.37	PJL	SAS
HG03018	HG03018	ieu-b-4817	Systolic	SAS	1995.31	PJL	SAS
HG03019	HG03019	ieu-b-4817	Systolic	SAS	315.858	PJL	SAS
HG03021	HG03021	ieu-b-4817	Systolic	SAS	369.421	PJL	SAS
HG03022	HG03022	ieu-b-4817	Systolic	SAS	-3248.4	PJL	SAS
HG03228	HG03228	ieu-b-4817	Systolic	SAS	-3675.29	PJL	SAS
HG03229	HG03229	ieu-b-4817	Systolic	SAS	2286.1	PJL	SAS
HG03234	HG03234	ieu-b-4817	Systolic	SAS	2956.62	PJL	SAS
HG03235	HG03235	ieu-b-4817	Systolic	SAS	77.0332	PJL	SAS
HG03237	HG03237	ieu-b-4817	Systolic	SAS	1079.57	PJL	SAS
HG03238	HG03238	ieu-b-4817	Systolic	SAS	44.2564	PJL	SAS
HG03488	HG03488	ieu-b-4817	Systolic	SAS	1737.36	PJL	SAS
HG03490	HG03490	ieu-b-4817	Systolic	SAS	-3487.43	PJL	SAS
HG03491	HG03491	ieu-b-4817	Systolic	SAS	-2496.52	PJL	SAS
HG03585	HG03585	ieu-b-4817	Systolic	SAS	2587.16	BEB	SAS
HG03589	HG03589	ieu-b-4817	Systolic	SAS	1535.14	BEB	SAS
HG03593	HG03593	ieu-b-4817	Systolic	SAS	3427.93	BEB	SAS
HG03594	HG03594	ieu-b-4817	Systolic	SAS	-1014	BEB	SAS
HG03595	HG03595	ieu-b-4817	Systolic	SAS	2458.95	BEB	SAS
HG03598	HG03598	ieu-b-4817	Systolic	SAS	2303.97	BEB	SAS
HG03600	HG03600	ieu-b-4817	Systolic	SAS	1856.25	BEB	SAS
HG03603	HG03603	ieu-b-4817	Systolic	SAS	1618.1	BEB	SAS
HG03604	HG03604	ieu-b-4817	Systolic	SAS	654.997	BEB	SAS
HG03607	HG03607	ieu-b-4817	Systolic	SAS	-1349.21	BEB	SAS
HG03611	HG03611	ieu-b-4817	Systolic	SAS	4566.38	BEB	SAS
HG03615	HG03615	ieu-b-4817	Systolic	SAS	-2567.41	BEB	SAS
HG03616	HG03616	ieu-b-4817	Systolic	SAS	871.551	BEB	SAS
HG03619	HG03619	ieu-b-4817	Systolic	SAS	-1156.52	PJL	SAS
HG03624	HG03624	ieu-b-4817	Systolic	SAS	2905.19	PJL	SAS
HG03625	HG03625	ieu-b-4817	Systolic	SAS	-2128.12	PJL	SAS
HG03629	HG03629	ieu-b-4817	Systolic	SAS	-382.102	PJL	SAS
HG03631	HG03631	ieu-b-4817	Systolic	SAS	-1790.44	PJL	SAS
HG03634	HG03634	ieu-b-4817	Systolic	SAS	-2448.28	PJL	SAS
HG03636	HG03636	ieu-b-4817	Systolic	SAS	-1052.08	PJL	SAS
HG03640	HG03640	ieu-b-4817	Systolic	SAS	-883.298	PJL	SAS
HG03642	HG03642	ieu-b-4817	Systolic	SAS	-2401.81	STU	SAS
HG03643	HG03643	ieu-b-4817	Systolic	SAS	-175.881	STU	SAS
HG03644	HG03644	ieu-b-4817	Systolic	SAS	-66.3984	STU	SAS
HG03645	HG03645	ieu-b-4817	Systolic	SAS	728.745	STU	SAS
HG03646	HG03646	ieu-b-4817	Systolic	SAS	316.132	STU	SAS
HG03649	HG03649	ieu-b-4817	Systolic	SAS	-2239.03	PJL	SAS
HG03652	HG03652	ieu-b-4817	Systolic	SAS	58.3479	PJL	SAS
HG03653	HG03653	ieu-b-4817	Systolic	SAS	1495.6	PJL	SAS
HG03660	HG03660	ieu-b-4817	Systolic	SAS	1688.59	PJL	SAS
HG03663	HG03663	ieu-b-4817	Systolic	SAS	4200.94	PJL	SAS
HG03667	HG03667	ieu-b-4817	Systolic	SAS	2233.65	PJL	SAS
HG03668	HG03668	ieu-b-4817	Systolic	SAS	1173.5	PJL	SAS
HG03672	HG03672	ieu-b-4817	Systolic	SAS	-1876.41	STU	SAS
HG03673	HG03673	ieu-b-4817	Systolic	SAS	2206.63	STU	SAS
HG03679	HG03679	ieu-b-4817	Systolic	SAS	-165.134	STU	SAS
HG03680	HG03680	ieu-b-4817	Systolic	SAS	3708.67	STU	SAS
HG03681	HG03681	ieu-b-4817	Systolic	SAS	-1275.62	STU	SAS
HG03684	HG03684	ieu-b-4817	Systolic	SAS	3756.74	STU	SAS
HG03685	HG03685	ieu-b-4817	Systolic	SAS	-2131.21	STU	SAS
HG03686	HG03686	ieu-b-4817	Systolic	SAS	2302.92	STU	SAS
HG03687	HG03687	ieu-b-4817	Systolic	SAS	-127.213	STU	SAS
HG03689	HG03689	ieu-b-4817	Systolic	SAS	1568.99	STU	SAS
HG03690	HG03690	ieu-b-4817	Systolic	SAS	1294.44	STU	SAS
HG03691	HG03691	ieu-b-4817	Systolic	SAS	624.607	STU	SAS
HG03692	HG03692	ieu-b-4817	Systolic	SAS	-1234.74	STU	SAS
HG03693	HG03693	ieu-b-4817	Systolic	SAS	-981.769	STU	SAS
HG03694	HG03694	ieu-b-4817	Systolic	SAS	1313.22	STU	SAS
HG03695	HG03695	ieu-b-4817	Systolic	SAS	1222.91	STU	SAS
HG03696	HG03696	ieu-b-4817	Systolic	SAS	2877.55	STU	SAS
HG03697	HG03697	ieu-b-4817	Systolic	SAS	1228.65	STU	SAS
HG03698	HG03698	ieu-b-4817	Systolic	SAS	856.189	STU	SAS
HG03702	HG03702	ieu-b-4817	Systolic	SAS	-1428.49	PJL	SAS
HG03703	HG03703	ieu-b-4817	Systolic	SAS	-1920.2	PJL	SAS
HG03705	HG03705	ieu-b-4817	Systolic	SAS	5524.34	PJL	SAS
HG03706	HG03706	ieu-b-4817	Systolic	SAS	593.514	PJL	SAS
HG03708	HG03708	ieu-b-4817	Systolic	SAS	1303.94	PJL	SAS
HG03709	HG03709	ieu-b-4817	Systolic	SAS	-2153.5	PJL	SAS
HG03711	HG03711	ieu-b-4817	Systolic	SAS	314.276	STU	SAS
HG03713	HG03713	ieu-b-4817	Systolic	SAS	-1039.58	ITU	SAS
HG03714	HG03714	ieu-b-4817	Systolic	SAS	458.1	ITU	SAS
HG03716	HG03716	ieu-b-4817	Systolic	SAS	-70.9603	ITU	SAS
HG03717	HG03717	ieu-b-4817	Systolic	SAS	1191.55	ITU	SAS
HG03718	HG03718	ieu-b-4817	Systolic	SAS	6043.37	ITU	SAS
HG03720	HG03720	ieu-b-4817	Systolic	SAS	1118.89	ITU	SAS
HG03722	HG03722	ieu-b-4817	Systolic	SAS	2638.58	ITU	SAS
HG03727	HG03727	ieu-b-4817	Systolic	SAS	2885.44	ITU	SAS
HG03729	HG03729	ieu-b-4817	Systolic	SAS	534.438	ITU	SAS
HG03730	HG03730	ieu-b-4817	Systolic	SAS	-693.828	ITU	SAS
HG03731	HG03731	ieu-b-4817	Systolic	SAS	4185.32	ITU	SAS
HG03733	HG03733	ieu-b-4817	Systolic	SAS	-1729.83	STU	SAS
HG03736	HG03736	ieu-b-4817	Systolic	SAS	2253.52	STU	SAS
HG03738	HG03738	ieu-b-4817	Systolic	SAS	-1304.71	STU	SAS
HG03740	HG03740	ieu-b-4817	Systolic	SAS	3971.2	STU	SAS
HG03741	HG03741	ieu-b-4817	Systolic	SAS	1677.69	STU	SAS
HG03742	HG03742	ieu-b-4817	Systolic	SAS	1406.15	ITU	SAS
HG03743	HG03743	ieu-b-4817	Systolic	SAS	-1113.1	STU	SAS
HG03744	HG03744	ieu-b-4817	Systolic	SAS	-2878.56	STU	SAS
HG03745	HG03745	ieu-b-4817	Systolic	SAS	685.237	STU	SAS
HG03746	HG03746	ieu-b-4817	Systolic	SAS	5775.16	STU	SAS
HG03750	HG03750	ieu-b-4817	Systolic	SAS	-2440.81	STU	SAS
HG03752	HG03752	ieu-b-4817	Systolic	SAS	-1856.58	STU	SAS
HG03753	HG03753	ieu-b-4817	Systolic	SAS	3237.07	STU	SAS
HG03754	HG03754	ieu-b-4817	Systolic	SAS	-869.424	STU	SAS
HG03755	HG03755	ieu-b-4817	Systolic	SAS	1501.25	STU	SAS
HG03756	HG03756	ieu-b-4817	Systolic	SAS	393.176	STU	SAS
HG03757	HG03757	ieu-b-4817	Systolic	SAS	2185.8	STU	SAS
HG03760	HG03760	ieu-b-4817	Systolic	SAS	993.696	STU	SAS
HG03762	HG03762	ieu-b-4817	Systolic	SAS	-1311.68	PJL	SAS
HG03765	HG03765	ieu-b-4817	Systolic	SAS	2324.06	PJL	SAS
HG03767	HG03767	ieu-b-4817	Systolic	SAS	2008.13	PJL	SAS
HG03770	HG03770	ieu-b-4817	Systolic	SAS	5258.61	ITU	SAS
HG03771	HG03771	ieu-b-4817	Systolic	SAS	4116.73	ITU	SAS
HG03772	HG03772	ieu-b-4817	Systolic	SAS	766.561	ITU	SAS
HG03773	HG03773	ieu-b-4817	Systolic	SAS	1301.22	ITU	SAS
HG03774	HG03774	ieu-b-4817	Systolic	SAS	5487.56	ITU	SAS
HG03775	HG03775	ieu-b-4817	Systolic	SAS	-637.002	ITU	SAS
HG03777	HG03777	ieu-b-4817	Systolic	SAS	1413.22	ITU	SAS
HG03778	HG03778	ieu-b-4817	Systolic	SAS	1688.96	ITU	SAS
HG03779	HG03779	ieu-b-4817	Systolic	SAS	1162.31	ITU	SAS
HG03780	HG03780	ieu-b-4817	Systolic	SAS	1296.6	ITU	SAS
HG03781	HG03781	ieu-b-4817	Systolic	SAS	757.624	ITU	SAS
HG03782	HG03782	ieu-b-4817	Systolic	SAS	-2187.36	ITU	SAS
HG03784	HG03784	ieu-b-4817	Systolic	SAS	1538.12	ITU	SAS
HG03785	HG03785	ieu-b-4817	Systolic	SAS	-37.779	ITU	SAS
HG03786	HG03786	ieu-b-4817	Systolic	SAS	3949.99	ITU	SAS
HG03787	HG03787	ieu-b-4817	Systolic	SAS	189.449	ITU	SAS
HG03788	HG03788	ieu-b-4817	Systolic	SAS	2441.36	ITU	SAS
HG03789	HG03789	ieu-b-4817	Systolic	SAS	3067.33	ITU	SAS
HG03790	HG03790	ieu-b-4817	Systolic	SAS	1919.99	ITU	SAS
HG03792	HG03792	ieu-b-4817	Systolic	SAS	-3271.01	ITU	SAS
HG03793	HG03793	ieu-b-4817	Systolic	SAS	-1683.26	BEB	SAS
HG03796	HG03796	ieu-b-4817	Systolic	SAS	-4966.36	BEB	SAS
HG03800	HG03800	ieu-b-4817	Systolic	SAS	-57.1675	BEB	SAS
HG03802	HG03802	ieu-b-4817	Systolic	SAS	1530.86	BEB	SAS
HG03803	HG03803	ieu-b-4817	Systolic	SAS	235.051	BEB	SAS
HG03805	HG03805	ieu-b-4817	Systolic	SAS	6596.68	BEB	SAS
HG03808	HG03808	ieu-b-4817	Systolic	SAS	4797.16	BEB	SAS
HG03809	HG03809	ieu-b-4817	Systolic	SAS	-746.761	BEB	SAS
HG03812	HG03812	ieu-b-4817	Systolic	SAS	1923.49	BEB	SAS
HG03814	HG03814	ieu-b-4817	Systolic	SAS	-115.056	BEB	SAS
HG03815	HG03815	ieu-b-4817	Systolic	SAS	80.1598	BEB	SAS
HG03817	HG03817	ieu-b-4817	Systolic	SAS	-97.7205	BEB	SAS
HG03821	HG03821	ieu-b-4817	Systolic	SAS	-1977.54	BEB	SAS
HG03823	HG03823	ieu-b-4817	Systolic	SAS	-638.199	BEB	SAS
HG03824	HG03824	ieu-b-4817	Systolic	SAS	-1945.68	BEB	SAS
HG03826	HG03826	ieu-b-4817	Systolic	SAS	-1322.88	BEB	SAS
HG03829	HG03829	ieu-b-4817	Systolic	SAS	4948.54	BEB	SAS
HG03830	HG03830	ieu-b-4817	Systolic	SAS	-1524.44	BEB	SAS
HG03832	HG03832	ieu-b-4817	Systolic	SAS	5074.61	BEB	SAS
HG03833	HG03833	ieu-b-4817	Systolic	SAS	423.834	BEB	SAS
HG03836	HG03836	ieu-b-4817	Systolic	SAS	1024.74	STU	SAS
HG03837	HG03837	ieu-b-4817	Systolic	SAS	-1637.2	STU	SAS
HG03838	HG03838	ieu-b-4817	Systolic	SAS	6325.24	STU	SAS
HG03844	HG03844	ieu-b-4817	Systolic	SAS	1937.36	STU	SAS
HG03846	HG03846	ieu-b-4817	Systolic	SAS	2014.39	STU	SAS
HG03848	HG03848	ieu-b-4817	Systolic	SAS	-1405.59	STU	SAS
